Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6973,CA-2024-655743,2024-10-17,2024-10-21,Second Class,CG-53782,Customer 77,Corporate,West,Arizona,Office Supplies,Labels,3M Polarizing Label,133.0,5,0.0,33.09
6974,CA-2021-803478,2021-11-03,2021-11-10,Standard Class,CG-71285,Customer 662,Consumer,West,Colorado,Office Supplies,Fasteners,Advantus Push Pins,90.18,9,0.0,15.67
6975,CA-2021-700379,2021-08-18,2021-08-22,Second Class,CG-61437,Customer 560,Home Office,East,Ohio,Furniture,Bookcases,Sauder Forest Hills,5667.65,14,0.2,2129.24
6976,CA-2024-213466,2024-06-25,2024-07-01,Standard Class,CG-77875,Customer 505,Home Office,East,Massachusetts,Technology,Machines,HP Designjet T520,1773.49,13,0.4,-257.16
6977,CA-2024-740535,2024-02-05,2024-02-07,First Class,CG-12291,Customer 577,Home Office,East,Michigan,Furniture,Furnishings,Tensor Brushed Steel Torchiere,2315.4,4,0.0,910.89
6978,CA-2024-942188,2024-08-02,2024-08-09,Standard Class,CG-43720,Customer 245,Corporate,East,Virginia,Office Supplies,Paper,Xerox 1967,170.64,6,0.1,49.33
6979,CA-2023-967092,2023-09-19,2023-09-24,Standard Class,CG-83315,Customer 252,Consumer,East,Ohio,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,150.9,6,0.0,38.07
6980,CA-2022-517470,2022-06-27,2022-07-04,Standard Class,CG-82046,Customer 384,Corporate,South,Tennessee,Technology,Phones,Nokia Smart Phone,10799.98,13,0.2,4315.08
6981,CA-2022-937998,2022-05-18,2022-05-24,Standard Class,CG-71359,Customer 51,Home Office,South,Louisiana,Technology,Copiers,Konica Minolta,3414.87,3,0.0,900.03
6982,CA-2021-421952,2021-11-08,2021-11-15,Standard Class,CG-96862,Customer 367,Home Office,East,Pennsylvania,Technology,Copiers,Konica Minolta,7314.88,10,0.2,1633.56
6983,CA-2021-784872,2021-03-06,2021-03-13,Standard Class,CG-43958,Customer 455,Home Office,Central,Missouri,Technology,Accessories,Logitech Wireless Mouse,4643.69,11,0.4,299.06
6984,CA-2021-564418,2021-02-08,2021-02-12,Second Class,CG-55396,Customer 704,Consumer,East,Virginia,Office Supplies,Labels,3M Polarizing Label,343.12,5,0.1,49.97
6985,CA-2024-815368,2024-05-15,2024-05-21,Standard Class,CG-60259,Customer 526,Corporate,West,Colorado,Furniture,Tables,Bretford CR4500,2446.5,5,0.0,740.52
6986,CA-2023-631625,2023-10-15,2023-10-22,Standard Class,CG-80789,Customer 249,Corporate,Central,Wisconsin,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,6967.8,14,0.0,1928.35
6987,CA-2023-189004,2023-03-15,2023-03-20,Standard Class,CG-26008,Customer 613,Home Office,Central,Missouri,Furniture,Furnishings,Tensor Brushed Steel Torchiere,6483.51,9,0.0,485.84
6988,CA-2024-157835,2024-09-23,2024-09-30,Standard Class,CG-17219,Customer 771,Consumer,East,Ohio,Technology,Accessories,Kensington Lock,12535.32,14,0.0,2981.46
6989,CA-2021-148155,2021-06-29,2021-06-30,Same Day,CG-41746,Customer 448,Consumer,South,South Carolina,Technology,Machines,Brother Intelli-Fax 4750E,1083.02,8,0.4,30.67
6990,CA-2021-367639,2021-09-22,2021-09-23,Same Day,CG-98584,Customer 779,Home Office,East,Pennsylvania,Technology,Machines,HP Designjet T520,4196.56,9,0.3,-179.94
6991,CA-2023-543878,2023-07-07,2023-07-14,Standard Class,CG-57156,Customer 39,Home Office,South,Tennessee,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,1235.78,7,0.0,165.63
6992,CA-2022-428963,2022-03-26,2022-03-30,First Class,CG-19399,Customer 689,Corporate,West,Nevada,Technology,Machines,HP Designjet T520,9465.94,11,0.0,2970.62
6993,CA-2024-159114,2024-05-02,2024-05-09,Standard Class,CG-95408,Customer 698,Corporate,South,North Carolina,Office Supplies,Paper,Xerox 1967,43.62,2,0.0,3.2
6994,CA-2024-535412,2024-11-12,2024-11-17,Second Class,CG-78954,Customer 226,Consumer,West,Utah,Furniture,Chairs,Realspace Magellan Chair,4106.09,8,0.3,311.74
6995,CA-2023-410039,2023-06-10,2023-06-17,Standard Class,CG-77832,Customer 405,Corporate,Central,Minnesota,Technology,Copiers,Canon PC1060 Copier,9788.6,14,0.4,-845.44
6996,CA-2022-334535,2022-03-03,2022-03-05,First Class,CG-81931,Customer 568,Corporate,East,Pennsylvania,Technology,Copiers,Konica Minolta,399.29,9,0.3,52.43
6997,CA-2023-355341,2023-11-20,2023-11-25,Standard Class,CG-42006,Customer 91,Consumer,South,Tennessee,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1804.72,8,0.0,597.16
6998,CA-2021-164279,2021-06-17,2021-06-24,Standard Class,CG-36204,Customer 315,Corporate,West,Arizona,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",2884.31,13,0.5,359.12
6999,CA-2023-332681,2023-10-24,2023-10-26,First Class,CG-51354,Customer 607,Corporate,South,Georgia,Technology,Phones,Nokia Smart Phone,5416.25,6,0.1,1013.36
7000,CA-2024-610451,2024-03-22,2024-03-27,Standard Class,CG-59949,Customer 377,Corporate,East,Massachusetts,Office Supplies,Envelopes,Wintrust Envelope Selection,148.47,7,0.4,-4.0
7001,CA-2024-130932,2024-03-07,2024-03-12,Standard Class,CG-92626,Customer 749,Corporate,West,California,Technology,Phones,Nokia Smart Phone,7506.46,13,0.0,2310.61
7002,CA-2024-340560,2024-05-13,2024-05-20,Standard Class,CG-94316,Customer 253,Home Office,East,New Jersey,Office Supplies,Binders,Wilson Jones Gold Binder,64.24,1,0.1,24.66
7003,CA-2021-757593,2021-12-08,2021-12-14,Standard Class,CG-74835,Customer 372,Corporate,South,North Carolina,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1280.1,9,0.3,-158.57
7004,CA-2024-970018,2024-04-18,2024-04-23,Second Class,CG-66891,Customer 241,Corporate,Central,Wisconsin,Technology,Copiers,Hewlett Packard LaserJet,608.69,6,0.2,205.16
7005,CA-2022-773141,2022-11-02,2022-11-09,Standard Class,CG-47727,Customer 591,Corporate,East,New Jersey,Office Supplies,Labels,3M Polarizing Label,88.59,2,0.5,-12.08
7006,CA-2022-283300,2022-12-18,2022-12-23,Standard Class,CG-65796,Customer 707,Corporate,West,Nevada,Furniture,Furnishings,Tensor Brushed Steel Torchiere,1098.32,3,0.4,-20.88
7007,CA-2024-925039,2024-12-24,2024-12-28,Second Class,CG-72714,Customer 3,Corporate,East,New York,Furniture,Furnishings,Tensor Brushed Steel Torchiere,1060.95,4,0.3,-158.65
7008,CA-2024-335727,2024-07-21,2024-07-27,Standard Class,CG-36552,Customer 144,Consumer,South,Alabama,Office Supplies,Storage,Rogers File Cabinet,322.2,5,0.0,77.86
7009,CA-2021-967421,2021-11-28,2021-12-05,Standard Class,CG-76632,Customer 697,Consumer,Central,Wisconsin,Office Supplies,Supplies,Acco Remark Laser Pointer,50.12,2,0.0,12.48
7010,CA-2022-783513,2022-09-04,2022-09-08,First Class,CG-18088,Customer 67,Consumer,Central,Minnesota,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,4312.66,11,0.0,1647.97
7011,CA-2023-302020,2023-01-25,2023-01-28,Second Class,CG-46380,Customer 521,Home Office,East,Virginia,Furniture,Bookcases,Sauder Forest Hills,978.34,11,0.5,15.7
7012,CA-2023-918789,2023-03-30,2023-04-05,Standard Class,CG-98354,Customer 357,Home Office,West,Oregon,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,90.0,1,0.1,14.93
7013,CA-2021-314376,2021-03-01,2021-03-07,Standard Class,CG-32199,Customer 597,Home Office,South,North Carolina,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,677.99,4,0.1,159.07
7014,CA-2022-734150,2022-05-14,2022-05-21,Standard Class,CG-46307,Customer 791,Consumer,West,California,Technology,Copiers,Konica Minolta,1560.26,7,0.3,99.03
7015,CA-2022-995235,2022-09-12,2022-09-18,Standard Class,CG-17176,Customer 91,Consumer,West,Nevada,Technology,Accessories,Logitech Wireless Mouse,795.36,2,0.2,69.98
7016,CA-2023-278151,2023-10-20,2023-10-26,Standard Class,CG-68716,Customer 376,Corporate,Central,Indiana,Technology,Machines,Brother Intelli-Fax 4750E,1691.7,2,0.2,505.31
7017,CA-2024-529114,2024-06-16,2024-06-22,Standard Class,CG-59287,Customer 453,Consumer,Central,Kansas,Furniture,Chairs,Realspace Magellan Chair,4251.17,12,0.2,430.22
7018,CA-2022-879181,2022-04-25,2022-05-01,Standard Class,CG-84093,Customer 564,Home Office,Central,Minnesota,Furniture,Bookcases,Sauder Forest Hills,2096.88,3,0.0,630.1
7019,CA-2022-823790,2022-06-11,2022-06-16,Second Class,CG-49809,Customer 161,Home Office,South,Alabama,Office Supplies,Fasteners,Advantus Push Pins,209.7,10,0.1,52.65
7020,CA-2024-259265,2024-09-02,2024-09-08,Standard Class,CG-76362,Customer 544,Corporate,West,Washington,Office Supplies,Supplies,Acco Remark Laser Pointer,216.32,12,0.1,52.12
7021,CA-2021-370493,2021-09-11,2021-09-12,Same Day,CG-42451,Customer 250,Home Office,South,Georgia,Technology,Copiers,Konica Minolta,2966.24,4,0.3,418.42
7022,CA-2024-128662,2024-04-15,2024-04-22,Standard Class,CG-70619,Customer 298,Consumer,East,Michigan,Office Supplies,Envelopes,Poly String & Button Envelopes,384.44,4,0.0,146.85
7023,CA-2021-311424,2021-07-26,2021-07-30,First Class,CG-41782,Customer 687,Home Office,South,Georgia,Office Supplies,Supplies,Fiskars Adult Scissors,156.16,8,0.2,30.23
7024,CA-2023-110134,2023-08-06,2023-08-09,Second Class,CG-93801,Customer 426,Corporate,Central,Wisconsin,Furniture,Tables,Chromcraft Bull-Nose Table,5129.99,13,0.5,-187.94
7025,CA-2024-131792,2024-01-01,2024-01-08,Standard Class,CG-42457,Customer 325,Home Office,West,Washington,Furniture,Bookcases,Sauder Forest Hills,2593.68,12,0.0,523.7
7026,CA-2023-207925,2023-07-11,2023-07-13,First Class,CG-83416,Customer 629,Home Office,West,Nevada,Technology,Copiers,Hewlett Packard LaserJet,5304.39,7,0.0,539.6
7027,CA-2022-633884,2022-03-22,2022-03-27,Standard Class,CG-83213,Customer 51,Home Office,East,Virginia,Furniture,Tables,Bretford CR4500,8086.92,13,0.1,3197.93
7028,CA-2023-287006,2023-04-18,2023-04-23,Standard Class,CG-62639,Customer 431,Corporate,South,Louisiana,Office Supplies,Fasteners,Advantus Push Pins,234.7,10,0.0,64.23
7029,CA-2022-865547,2022-02-04,2022-02-09,Standard Class,CG-90960,Customer 520,Corporate,East,Massachusetts,Technology,Machines,HP Designjet T520,2697.24,6,0.5,78.27
7030,CA-2024-244545,2024-12-22,2024-12-25,Second Class,CG-24910,Customer 795,Home Office,South,Alabama,Office Supplies,Binders,Avery Flexi-View Binders,399.23,9,0.3,47.02
7031,CA-2024-137514,2024-03-29,2024-04-04,Standard Class,CG-42064,Customer 570,Corporate,Central,Indiana,Technology,Copiers,Konica Minolta,5821.06,9,0.1,2002.26
7032,CA-2024-945877,2024-03-22,2024-03-26,First Class,CG-45444,Customer 753,Corporate,East,Massachusetts,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Compact Refrigerator,340.95,5,0.0,31.11
7033,CA-2023-717765,2023-09-20,2023-09-24,First Class,CG-94038,Customer 760,Consumer,West,Arizona,Office Supplies,Envelopes,Wintrust Envelope Selection,37.6,5,0.0,12.23
7034,CA-2021-679955,2021-06-22,2021-06-25,First Class,CG-79991,Customer 210,Consumer,West,Arizona,Furniture,Chairs,HON 5400 Series Task Chair,1163.03,11,0.0,289.25
7035,CA-2023-603374,2023-09-29,2023-10-03,Second Class,CG-42699,Customer 207,Home Office,West,Colorado,Office Supplies,Storage,Eldon Fold N Roll Cart,455.45,13,0.5,-34.49
7036,CA-2021-873482,2021-03-24,2021-03-30,Standard Class,CG-33569,Customer 180,Consumer,West,Oregon,Office Supplies,Supplies,Fiskars Adult Scissors,85.25,9,0.2,11.55
7037,CA-2021-841962,2021-03-20,2021-03-25,Standard Class,CG-71885,Customer 448,Home Office,Central,Minnesota,Furniture,Tables,Chromcraft Bull-Nose Table,3378.96,13,0.0,1007.99
7038,CA-2022-595794,2022-05-25,2022-05-31,Standard Class,CG-88488,Customer 784,Consumer,Central,Texas,Furniture,Chairs,HON 5400 Series Task Chair,4008.3,13,0.1,232.19
7039,CA-2024-216087,2024-12-21,2024-12-27,Standard Class,CG-31673,Customer 318,Consumer,Central,Illinois,Furniture,Tables,Bretford CR4500,388.11,2,0.2,79.58
7040,CA-2023-609497,2023-11-02,2023-11-05,First Class,CG-96288,Customer 504,Corporate,East,Virginia,Technology,Accessories,Logitech Wireless Mouse,4161.1,5,0.0,1431.28
7041,CA-2021-707457,2021-09-28,2021-10-04,Standard Class,CG-52444,Customer 561,Home Office,West,Arizona,Office Supplies,Binders,Avery Durable Binders,131.21,11,0.2,46.88
7042,CA-2023-219307,2023-04-07,2023-04-11,Second Class,CG-29299,Customer 529,Consumer,East,Michigan,Technology,Copiers,Canon PC1060 Copier,3278.38,11,0.1,636.9
7043,CA-2021-291386,2021-06-05,2021-06-08,First Class,CG-75299,Customer 572,Home Office,East,Ohio,Office Supplies,Storage,Fellowes Super Stor/Drawer,246.96,12,0.0,40.81
7044,CA-2022-602022,2022-07-19,2022-07-26,Standard Class,CG-60368,Customer 665,Home Office,East,Michigan,Furniture,Chairs,HON 5400 Series Task Chair,6703.5,10,0.0,1235.92
7045,CA-2021-750392,2021-05-13,2021-05-17,Second Class,CG-58926,Customer 350,Home Office,East,New York,Technology,Machines,Brother Intelli-Fax 4750E,282.7,11,0.5,-26.42
7046,CA-2022-170308,2022-03-13,2022-03-18,Second Class,CG-52091,Customer 624,Home Office,West,Oregon,Office Supplies,Paper,Hammermill Copy Plus Paper,636.51,7,0.0,237.25
7047,CA-2022-807808,2022-09-20,2022-09-26,Standard Class,CG-89483,Customer 498,Corporate,Central,Wisconsin,Furniture,Tables,Bevis 36 x 72 Conference Table,863.9,5,0.0,107.36
7048,CA-2023-102755,2023-06-07,2023-06-12,Second Class,CG-69464,Customer 177,Corporate,East,New Jersey,Technology,Copiers,Konica Minolta,296.49,6,0.5,-16.52
7049,CA-2021-111659,2021-05-20,2021-05-25,Standard Class,CG-95085,Customer 110,Corporate,West,Utah,Office Supplies,Fasteners,Advantus Push Pins,286.66,11,0.0,33.26
7050,CA-2022-526748,2022-11-27,2022-12-03,Standard Class,CG-80882,Customer 305,Consumer,East,Virginia,Furniture,Furnishings,Tensor Brushed Steel Torchiere,9752.96,14,0.0,1219.78
7051,CA-2022-572442,2022-12-31,2023-01-03,Second Class,CG-34081,Customer 773,Corporate,East,Pennsylvania,Office Supplies,Fasteners,OIC Binder Clips,56.64,2,0.0,4.98
7052,CA-2021-188284,2021-05-11,2021-05-18,Standard Class,CG-62926,Customer 336,Consumer,East,New Jersey,Technology,Accessories,Kensington Lock,4066.1,7,0.2,859.32
7053,CA-2024-609604,2024-05-04,2024-05-06,Same Day,CG-18217,Customer 527,Consumer,Central,Wisconsin,Technology,Machines,Brother Intelli-Fax 4750E,9816.24,12,0.0,1610.77
7054,CA-2023-857730,2023-09-18,2023-09-23,Standard Class,CG-29501,Customer 214,Corporate,West,Colorado,Office Supplies,Paper,Easy-staple paper,393.37,7,0.1,45.33
7055,CA-2022-413784,2022-08-13,2022-08-18,Second Class,CG-48641,Customer 709,Consumer,Central,Texas,Furniture,Tables,Bevis 36 x 72 Conference Table,2055.4,12,0.3,178.91
7056,CA-2021-501314,2021-10-08,2021-10-13,Standard Class,CG-81872,Customer 544,Home Office,South,Georgia,Furniture,Bookcases,Bush Westfield Bookcase,5106.79,13,0.0,1968.65
7057,CA-2024-626048,2024-08-22,2024-08-27,Standard Class,CG-15392,Customer 398,Consumer,South,Louisiana,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,1089.99,2,0.1,215.45
7058,CA-2024-655920,2024-12-14,2024-12-21,Standard Class,CG-87815,Customer 609,Home Office,West,Utah,Office Supplies,Binders,Wilson Jones Gold Binder,450.97,13,0.5,-32.59
7059,CA-2022-853732,2022-09-17,2022-09-24,Standard Class,CG-12662,Customer 300,Consumer,East,Ohio,Office Supplies,Storage,Fellowes Super Stor/Drawer,229.74,7,0.0,70.56
7060,CA-2023-696839,2023-09-06,2023-09-11,Standard Class,CG-16571,Customer 620,Consumer,South,North Carolina,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,1290.57,3,0.1,181.56
7061,CA-2024-291163,2024-09-06,2024-09-11,Standard Class,CG-65167,Customer 78,Corporate,Central,Minnesota,Technology,Machines,HP Designjet T520,5920.74,6,0.0,971.34
7062,CA-2021-549278,2021-07-16,2021-07-20,Second Class,CG-59287,Customer 562,Consumer,South,Alabama,Office Supplies,Supplies,Acco Remark Laser Pointer,462.14,7,0.0,78.23
7063,CA-2022-602407,2022-10-11,2022-10-18,Standard Class,CG-35207,Customer 680,Consumer,East,Virginia,Furniture,Furnishings,Eldon Jumbo Plastic Desk Accessories,2049.54,4,0.3,88.68
7064,CA-2021-785796,2021-01-06,2021-01-07,Same Day,CG-43421,Customer 324,Home Office,West,California,Furniture,Bookcases,Bush Westfield Bookcase,3393.62,13,0.4,470.79
7065,CA-2023-442060,2023-08-10,2023-08-12,First Class,CG-31573,Customer 221,Consumer,West,Arizona,Furniture,Furnishings,"Howard Miller 11"" Wall Clock",1315.32,12,0.0,329.71
7066,CA-2022-438251,2022-07-09,2022-07-12,Second Class,CG-23384,Customer 596,Home Office,Central,Minnesota,Technology,Accessories,Belkin F8N112 Laptop Power Adapter,953.53,3,0.3,-36.05
7067,CA-2023-270992,2023-05-30,2023-06-05,Standard Class,CG-93709,Customer 119,Consumer,South,Tennessee,Technology,Copiers,Hewlett Packard LaserJet,11398.27,13,0.0,3662.75
7068,CA-2024-350609,2024-11-25,2024-11-27,First Class,CG-81400,Customer 456,Home Office,East,New York,Furniture,Chairs,Global Troy Executive Chair,833.69,6,0.4,-74.03
7069,CA-2023-530818,2023-12-03,2023-12-07,First Class,CG-59645,Customer 400,Corporate,Central,Missouri,Office Supplies,Binders,Avery Durable Binders,37.59,5,0.3,5.1
7070,CA-2023-634449,2023-04-18,2023-04-22,First Class,CG-99341,Customer 11,Corporate,East,Ohio,Technology,Copiers,Canon PC1060 Copier,1636.26,2,0.2,594.65
7071,CA-2023-835392,2023-09-20,2023-09-26,Standard Class,CG-34682,Customer 370,Consumer,West,Washington,Furniture,Bookcases,O'Sullivan 2-Shelf Bookcase,541.88,1,0.3,65.42
7072,CA-2023-747800,2023-05-01,2023-05-07,Standard Class,CG-59344,Customer 669,Consumer,South,South Carolina,Office Supplies,Supplies,Fiskars Adult Scissors,165.78,9,0.0,60.99
7073,CA-2023-511476,2023-08-25,2023-08-31,Standard Class,CG-89261,Customer 367,Home Office,Central,Kansas,Technology,Phones,Motorola Smart Phone,4880.16,12,0.2,664.27
7074,CA-2022-688844,2022-10-21,2022-10-26,Standard Class,CG-71942,Customer 659,Consumer,Central,Wisconsin,Office Supplies,Storage,Eldon Fold N Roll Cart,107.87,7,0.5,-1.3
7075,CA-2023-973989,2023-10-21,2023-10-26,Standard Class,CG-72637,Customer 451,Consumer,East,Ohio,Technology,Phones,Apple iPhone 6S,475.51,1,0.4,-51.55
7076,CA-2022-170550,2022-05-19,2022-05-25,Standard Class,CG-32128,Customer 444,Corporate,West,Utah,Office Supplies,Paper,Xerox 1967,153.28,5,0.5,9.19
7077,CA-2022-903843,2022-03-02,2022-03-04,First Class,CG-11036,Customer 7,Corporate,West,Nevada,Furniture,Furnishings,Tensor Brushed Steel Torchiere,283.68,1,0.5,-20.68
7078,CA-2021-710703,2021-10-24,2021-10-29,Standard Class,CG-11631,Customer 542,Corporate,East,Virginia,Office Supplies,Binders,Wilson Jones Gold Binder,815.76,12,0.0,103.9
7079,CA-2022-989022,2022-03-09,2022-03-15,Standard Class,CG-57972,Customer 206,Corporate,Central,Indiana,Furniture,Tables,Bevis 36 x 72 Conference Table,4580.73,14,0.1,598.18
7080,CA-2021-615783,2021-10-06,2021-10-09,Second Class,CG-28194,Customer 225,Corporate,West,Utah,Office Supplies,Envelopes,Poly String & Button Envelopes,385.78,9,0.4,33.41
7081,CA-2023-690719,2023-02-26,2023-03-03,Standard Class,CG-69275,Customer 340,Corporate,West,Utah,Technology,Phones,Motorola Smart Phone,7543.5,10,0.0,2991.83
7082,CA-2023-823449,2023-09-29,2023-10-06,Standard Class,CG-67009,Customer 358,Consumer,West,Oregon,Technology,Machines,Xerox WorkCentre,5353.6,10,0.0,2133.9
7083,CA-2023-586768,2023-01-30,2023-02-05,Standard Class,CG-55750,Customer 456,Corporate,South,Georgia,Office Supplies,Envelopes,Poly String & Button Envelopes,120.4,5,0.0,48.14
7084,CA-2022-615918,2022-04-07,2022-04-13,Standard Class,CG-35364,Customer 95,Home Office,East,New York,Technology,Copiers,Canon PC1060 Copier,1109.35,2,0.3,-38.21
7085,CA-2023-745678,2023-10-09,2023-10-14,Standard Class,CG-13049,Customer 736,Corporate,East,New Jersey,Office Supplies,Appliances,Hoover Portapower Machine,109.0,10,0.0,42.0
7086,CA-2021-321618,2021-05-25,2021-06-01,Standard Class,CG-80679,Customer 39,Consumer,East,Massachusetts,Office Supplies,Envelopes,Wintrust Envelope Selection,350.55,9,0.0,90.24
7087,CA-2021-755057,2021-03-09,2021-03-15,Standard Class,CG-51098,Customer 524,Consumer,East,Virginia,Furniture,Bookcases,Bush Westfield Bookcase,1619.23,11,0.3,172.73
7088,CA-2022-592980,2022-09-04,2022-09-11,Standard Class,CG-95828,Customer 293,Home Office,South,North Carolina,Furniture,Tables,Bevis 36 x 72 Conference Table,1906.35,5,0.5,-268.2
7089,CA-2021-967002,2021-12-23,2021-12-28,Second Class,CG-88883,Customer 782,Consumer,East,New York,Office Supplies,Fasteners,OIC Binder Clips,399.42,6,0.0,82.8
7090,CA-2023-188464,2023-10-29,2023-11-03,Second Class,CG-69844,Customer 702,Corporate,Central,Minnesota,Technology,Copiers,Canon PC1060 Copier,395.34,11,0.0,51.24
7091,CA-2021-499713,2021-07-11,2021-07-16,Second Class,CG-42242,Customer 19,Corporate,West,Oregon,Office Supplies,Supplies,Fiskars Adult Scissors,294.9,12,0.5,4.01
